"","V1","V2"
"377","3.376.C","15.4356875475"
"378","3.377.C","11.2362291627"
"379","3.378.C","18.8326972019"
"380","3.379.C","17.4098416092"
"381","3.380.C","9.9847603386"
"382","3.381.C","15.8664802554"
"383","3.382.C","16.407449507"
"384","3.383.C","21.1271075057"
"385","3.384.C","9.7609589605"
"386","3.385.C","19.028192444"
"387","3.386.C","10.9378024274"
"388","3.387.C","15.0424166492"
"389","3.388.C","8.1010984661"
"390","3.389.C","15.8263100824"
"391","3.390.C","13.4925097476"
"392","3.391.C","15.6477678313"
"393","3.392.C","15.7164311771"
"394","3.393.C","14.3934011408"
"395","3.394.C","10.028628215"
"396","3.395.C","19.0243651883"
"397","3.396.C","19.6560648537"
"398","3.397.C","19.7469912799"
"399","3.398.C","14.4271140696"
"400","3.399.C","13.3148106641"
"401","3.400.C","13.8252803431"
"402","3.401.C","9.9222718724"
"403","3.402.C","19.0879654707"
"404","3.403.C","12.6001174372"
"405","3.404.C","15.14303294"
"406","3.405.C","15.5230295887"
"407","3.406.C","9.8711100439"
"408","3.407.C","17.3983836202"
"409","3.408.C","18.5040529561"
"410","3.409.C","15.1401939921"
"411","3.410.C","14.8949707105"
"412","3.411.C","14.1219213011"
"413","3.412.C","13.6491071555"
"414","3.413.C","14.6809317935"
"415","3.414.C","17.1145007583"
"416","3.415.C","9.6346042566"
"417","3.416.C","16.2004268258"
"418","3.417.C","9.8305626466"
"419","3.418.C","13.4166107846"
"420","3.419.C","15.4874809994"
"421","3.420.C","9.815057943"
"422","3.421.C","16.8724410551"
"423","3.422.C","15.3765484576"
"424","3.423.C","21.7525751432"
"425","3.424.C","7.4799586368"
"426","3.425.C","13.9701751372"
"427","3.426.C","14.6193505025"
"428","3.427.C","12.9514313617"
"429","3.428.C","9.6274811743"
"430","3.429.C","9.7657390252"
"431","3.430.C","18.0735155976"
"432","3.431.C","12.181288872"
"433","3.432.C","8.5233980822"
"434","3.433.C","15.3179228216"
"435","3.434.C","16.3096693965"
"436","3.435.C","14.4605464646"
"437","3.436.C","18.0482583649"
"438","3.437.C","14.5270263933"
"439","3.438.C","16.8132628107"
"440","3.439.C","14.6840652756"
"441","3.440.C","9.9284194026"
"442","3.441.C","16.7498959031"
"443","3.442.C","13.2554204248"
"444","3.443.C","16.9773572454"
"445","3.444.C","18.2360365512"
"446","3.445.C","17.3455306507"
"447","3.446.C","12.5357921971"
"448","3.447.C","10.945854451"
"449","3.448.C","11.1722064273"
"450","3.449.C","17.495025916"
"451","3.450.C","11.9816141013"
"452","3.451.C","15.4722081152"
"453","3.452.C","17.0560856202"
"454","3.453.C","15.9376621564"
"455","3.454.C","10.9533318569"
"456","3.455.C","12.0867691369"
"457","3.456.C","13.1874453256"
"458","3.457.C","14.4987905418"
"459","3.458.C","14.8592393842"
"460","3.459.C","17.6401820136"
"461","3.460.C","18.3721726927"
"462","3.461.C","13.7189399499"
"463","3.462.C","13.1922127291"
"464","3.463.C","13.2322339825"
"465","3.464.C","16.1910207384"
"466","3.465.C","10.9774710557"
"467","3.466.C","10.5509175564"
"468","3.467.C","13.0455840648"
"469","3.468.C","14.8526336356"
"470","3.469.C","16.1817397316"
"471","3.470.C","18.9209681561"
"472","3.471.C","14.745398699"
"473","3.472.C","9.9370337495"
"474","3.473.C","10.746884934"
"475","3.474.C","9.8783101474"
"476","3.475.C","14.8928468327"
"477","3.476.C","16.5631337384"
"478","3.477.C","15.2972859256"
"479","3.478.C","11.2529479873"
"480","3.479.C","15.5065810278"
"481","3.480.C","9.8128062725"
"482","3.481.C","13.8882896746"
"483","3.482.C","19.8243923793"
"484","3.483.C","9.8845455679"
"485","3.484.C","14.9585217541"
"486","3.485.C","16.1685279209"
"487","3.486.C","9.8950727184"
"488","3.487.C","11.1200231103"
"489","3.488.C","8.8131077979"
"490","3.489.C","16.9796572856"
"491","3.490.C","15.7840084088"
"492","3.491.C","6.6819531187"
"493","3.492.C","16.8921720937"
"494","3.493.C","14.1353731477"
"495","3.494.C","10.451604435"
"496","3.495.C","15.2158560437"
"497","3.496.C","14.5966175606"
"498","3.497.C","14.0236352519"
"499","3.498.C","9.4199835766"
"500","3.499.C","17.0500916719"
"501","3.500.C","15.315757952"
"502","3.501.C","9.68383992"
"503","3.502.C","11.9991525174"
"504","3.503.C","15.1800213513"
"505","3.504.C","13.158756565"
"506","3.505.C","15.0037880983"
"507","3.506.C","18.2513820378"
"508","3.507.C","14.0745121981"
"509","3.508.C","16.6828073464"
"510","3.509.C","18.4454100668"
"511","3.510.C","18.3536216938"
"512","3.511.C","13.2825842252"
"513","3.512.C","14.5968470132"
"514","3.513.C","15.8156205164"
"515","3.514.C","9.4928500835"
"516","3.515.C","19.8094364636"
"517","3.516.C","14.8660134574"
"518","3.517.C","14.0879807852"
"519","3.518.C","13.0406994312"
"520","3.519.C","17.6214747216"
"521","3.520.C","13.8372117663"
"522","3.521.C","10.634638916"
"523","3.522.C","15.4397286989"
"524","3.523.C","14.3883821193"
"525","3.524.C","16.5224277683"
"526","3.525.C","14.4257851664"
"527","3.526.C","13.3832876467"
"528","3.527.C","13.1584606789"
"529","3.528.C","14.8716275515"
"530","3.529.C","11.158213534"
"531","3.530.C","17.0850876637"
"532","3.531.C","13.4174922644"
"533","3.532.C","13.8749062917"
"534","3.533.C","16.3337736419"
"535","3.534.C","11.9679377813"
"536","3.535.C","16.2077503231"
"537","3.536.C","15.020844143"
"538","3.537.C","18.087378909"
"539","3.538.C","16.03528902"
"540","3.539.C","15.4645350291"
"541","3.540.C","9.9450625781"
"542","3.541.C","19.4328443539"
"543","3.542.C","10.0462208669"
"544","3.543.C","9.3507920283"
"545","3.544.C","17.7102212726"
"546","3.545.C","12.5740191238"
"547","3.546.C","18.4739701697"
"548","3.547.C","9.6731057043"
"549","3.548.C","15.7924972311"
"550","3.549.C","12.9224064276"
"551","3.550.C","9.9818085215"
"552","3.551.C","9.3062152467"
"553","3.552.C","17.965134118"
"554","3.553.C","13.6661260391"
"555","3.554.C","9.856357533"
"556","3.555.C","11.0827353389"
"557","3.556.C","14.4852569443"
"558","3.557.C","12.3995001987"
"559","3.558.C","15.1572050585"
"560","3.559.C","12.4106392734"
"561","3.560.C","11.6805263741"
"562","3.561.C","6.2789195165"
"563","3.562.C","10.2543894263"
"564","3.563.C","15.9499764514"
"565","3.564.C","17.3295025587"
"566","3.565.C","12.744174933"
"567","3.566.C","17.9589583455"
"568","3.567.C","15.8484299898"
"569","3.568.C","5.239230557"
"570","3.569.C","12.6623942092"
"571","3.570.C","15.2602908118"
"572","3.571.C","17.7366721937"
"573","3.572.C","9.7855656831"
"574","3.573.C","15.9902847616"
"575","3.574.C","16.3165417294"
"576","3.575.C","15.0972715713"
"577","3.576.C","13.3945439366"
"578","3.577.C","15.5697361655"
"579","3.578.C","15.4702584878"
"580","3.579.C","16.1847639588"
"581","3.580.C","7.8641711052"
"582","3.581.C","16.7791106144"
"583","3.582.C","15.5280109572"
"584","3.583.C","16.1957783782"
"585","3.584.C","13.662619595"
"586","3.585.C","12.9383834175"
"587","3.586.C","18.8979429868"
"588","3.587.C","16.4252574378"
"589","3.588.C","14.7605048806"
"590","3.589.C","13.8764716139"
"591","3.590.C","16.1503802718"
"592","3.591.C","16.2061967019"
"593","3.592.C","9.1331990411"
"594","3.593.C","18.4960765953"
"595","3.594.C","12.555125581"
"596","3.595.C","19.9427636011"
"597","3.596.C","14.84625272"
"598","3.597.C","14.2902394144"
"599","3.598.C","14.5145399054"
"600","3.599.C","13.5298364397"
"601","3.600.C","14.1630370924"
"602","3.601.C","16.5013053557"
"603","3.602.C","11.689509089"
"604","3.603.C","13.7849787209"
"605","3.604.C","12.7502458294"
"606","3.605.C","16.2771755985"
"607","3.606.C","14.6570285241"
"608","3.607.C","7.078904526"
"609","3.608.C","14.2803107425"
"610","3.609.C","16.6364791049"
"611","3.610.C","7.7075792255"
"612","3.611.C","6.1110082721"
"613","3.612.C","17.7740191169"
"614","3.613.C","12.375905012"
"615","3.614.C","14.66195997"
"616","3.615.C","9.8488227258"
"617","3.616.C","6.3260761205"
"618","3.617.C","15.3734793575"
"619","3.618.C","19.2393363296"
"620","3.619.C","11.6673475521"
"621","3.620.C","13.9074831345"
"622","3.621.C","6.3736663436"
"623","3.622.C","13.244571687"
"624","3.623.C","15.9626832649"
"625","3.624.C","19.8268192841"
"626","3.625.C","18.2108383859"
"627","3.626.C","16.7633180831"
"628","3.627.C","14.472340106"
"629","3.628.C","15.6955201672"
"630","3.629.C","13.3290157914"
"631","3.630.C","13.8500603209"
"632","3.631.C","17.4322365168"
"633","3.632.C","12.8223623275"
"634","3.633.C","9.4351340596"
"635","3.634.C","14.1296040614"
"636","3.635.C","16.9379056908"
"637","3.636.C","15.2198092905"
"638","3.637.C","12.25243261"
"639","3.638.C","9.5920828096"
"640","3.639.C","13.8819464414"
"641","3.640.C","13.3967991907"
"642","3.641.C","10.8895883206"
"643","3.642.C","18.0890986661"
"644","3.643.C","10.8498192708"
"645","3.644.C","13.0581983379"
"646","3.645.C","9.9131954959"
"647","3.646.C","17.5400576919"
"648","3.647.C","14.9900708817"
"649","3.648.C","15.1128490694"
"650","3.649.C","13.7070773808"
"651","3.650.C","10.3658814837"
"652","3.651.C","16.6910531775"
"653","3.652.C","14.394684366"
"654","3.653.C","13.3332704506"
"655","3.654.C","15.4883592274"
"656","3.655.C","10.4763104821"
"657","3.656.C","17.7907025939"
"658","3.657.C","15.1455617277"
"659","3.658.C","12.3472022596"
"660","3.659.C","14.5964233091"
"661","3.660.C","9.9369608205"
"662","3.661.C","13.9131344617"
"663","3.662.C","10.3644668121"
"664","3.663.C","11.7610413799"
"665","3.664.C","17.2633208908"
"666","3.665.C","9.6884723688"
"667","3.666.C","12.1362584432"
"668","3.667.C","16.5020541257"
"669","3.668.C","13.4219554675"
"670","3.669.C","8.4018001404"
"671","3.670.C","16.4754585386"
"672","3.671.C","17.1443045953"
"673","3.672.C","17.7624485104"
"674","3.673.C","13.1109071375"
"675","3.674.C","12.3714335691"
"676","3.675.C","14.2761104502"
"677","3.676.C","10.7396755128"
"678","3.677.C","17.253947426"
"679","3.678.C","14.1238108191"
"680","3.679.C","6.8687039638"
"681","3.680.C","17.6288910113"
"682","3.681.C","13.0348150653"
"683","3.682.C","9.5606133505"
"684","3.683.C","13.0136114233"
"685","3.684.C","13.2153221924"
"686","3.685.C","12.4714872362"
"687","3.686.C","11.2627539806"
"688","3.687.C","9.3945774654"
"689","3.688.C","10.4655125215"
"690","3.689.C","9.6160795367"
"691","3.690.C","9.664047585"
"692","3.691.C","15.5098137088"
"693","3.692.C","14.1031066971"
"694","3.693.C","15.6112107681"
"695","3.694.C","7.3277276393"
"696","3.695.C","17.085841014"
"697","3.696.C","14.0155711537"
"698","3.697.C","16.7426397024"
"699","3.698.C","14.0960151759"
"700","3.699.C","9.7686419598"
"701","3.700.C","11.772883796"
"702","3.701.C","6.8156889704"
"703","3.702.C","17.8492597701"
"704","3.703.C","9.876975168"
"705","3.704.C","9.2757335472"
"706","3.705.C","14.3281169958"
"707","3.706.C","9.8344071808"
"708","3.707.C","10.4889814318"
"709","3.708.C","14.8297089801"
"710","3.709.C","9.469029096"
"711","3.710.C","13.7814533475"
"712","3.711.C","9.0711878371"
"713","3.712.C","12.2230854142"
"714","3.713.C","16.5106873393"
"715","3.714.C","15.4621447986"
"716","3.715.C","15.8334648488"
"717","3.716.C","9.3756283058"
"718","3.717.C","12.3825800108"
"719","3.718.C","7.5803600879"
"720","3.719.C","12.9890277959"
"721","3.720.C","12.8116615171"
"722","3.721.C","13.9499159204"
"723","3.722.C","15.4767448023"
"724","3.723.C","12.8833242134"
"725","3.724.C","12.7572668241"
"726","3.725.C","15.008833724"
"727","3.726.C","6.3045808609"
"728","3.727.C","9.6211831032"
"729","3.728.C","14.1938875741"
"730","3.729.C","15.4729717485"
"731","3.730.C","11.6908386515"
"732","3.731.C","15.3081817245"
"733","3.732.C","16.049382483"
"734","3.733.C","14.1708237354"
"735","3.734.C","11.3683974529"
"736","3.735.C","12.6401120502"
"737","3.736.C","13.4356684583"
"738","3.737.C","13.0169441225"
"739","3.738.C","15.7290608136"
"740","3.739.C","8.0596555595"
"741","3.740.C","16.7919736798"
"742","3.741.C","15.8076576294"
"743","3.742.C","15.21038755"
"744","3.743.C","14.6317217442"
"745","3.744.C","9.7920184319"
"746","3.745.C","13.9631560621"
"747","3.746.C","14.9376830788"
"748","3.747.C","14.9908048062"
"749","3.748.C","11.6602870328"
"750","3.749.C","18.0288823349"
"751","3.750.C","9.802732428"
"752","3.751.C","15.0736170843"
"753","3.752.C","13.6572886204"
"754","3.753.C","13.8802230528"
"755","3.754.C","9.8473658864"
"756","3.755.C","10.0050969737"
"757","3.756.C","15.5053303047"
"758","3.757.C","11.4394162944"
"759","3.758.C","12.2448799182"
"760","3.759.C","17.1349383684"
"761","3.760.C","12.1373142817"
"762","3.761.C","9.9220763262"
"763","3.762.C","9.5197406015"
"764","3.763.C","14.1067474948"
"765","3.764.C","7.5007221621"
"766","3.765.C","15.2847674083"
"767","3.766.C","12.003999701"
"768","3.767.C","17.2166411041"
"769","3.768.C","17.4646601144"
"770","3.769.C","16.5106943203"
"771","3.770.C","14.88757236"
"772","3.771.C","12.4356488083"
"773","3.772.C","18.4995638228"
"774","3.773.C","14.0838359307"
"775","3.774.C","10.1691422558"
"776","3.775.C","9.5281258592"
"777","3.776.C","13.9204341136"
"778","3.777.C","12.8583441696"
"779","3.778.C","10.8415177748"
"780","3.779.C","14.0132484447"
"781","3.780.C","16.1011421443"
"782","3.781.C","15.3765054099"
"783","3.782.C","14.8965433413"
